"user_id","payment_month","payment_date","revenue_amount_usd","monthly_mrr","previous_mrr","expansion_mrr","contraction_mrr","is_new_user","is_churned"
GOl6BQXsy0zvbvIWIoKEQw==,2022-07-01 00:00:00.000 +0200,2022-07-11,43.95,114.75,64.65,50.10,0,0,0
gPRMy8HkmaiyX+13OxuP/A==,2022-07-01 00:00:00.000 +0200,2022-07-09,23.49,85.17,41.52,43.65,0,0,0
gT0iqDKuIXNm4ceMd9eZ1A==,2022-07-01 00:00:00.000 +0200,2022-07-08,14.19,92.19,0,0,0,1,0
H2Tik+BqoLgAQX4uSw/8vA==,2022-07-01 00:00:00.000 +0200,2022-07-15,18.12,18.12,51.21,0,33.09,0,1
Hamw6F2EZmJfI2glmE2NEg==,2022-07-01 00:00:00.000 +0200,2022-07-15,16.23,55.89,32.07,23.82,0,0,0
hi1ErLiMLDP0HWvMqLKv6g==,2022-07-01 00:00:00.000 +0200,2022-07-13,19.05,117.78,0,0,0,1,0
HJccOn6v5KHqBa8wRu42oQ==,2022-07-01 00:00:00.000 +0200,2022-07-10,25.2,25.2,18.84,6.36,0,0,1
hvvcK5gx+FdZE6DZA3df+Q==,2022-07-01 00:00:00.000 +0200,2022-07-10,13.92,13.92,0,0,0,1,1
HWpnvfSvYzUsQCcCKhetIg==,2022-07-01 00:00:00.000 +0200,2022-07-17,14.01,28.23,0,0,0,1,0
HxWcXHURvvtOJkrXAcDxQg==,2022-07-01 00:00:00.000 +0200,2022-07-09,24.63,41.67,66.96,0,25.29,0,0
IdKyooyTjAbvCA7p+ujKCw==,2022-07-01 00:00:00.000 +0200,2022-07-09,31.92,84.45,103.14,0,18.69,0,0
iFFApiXZ2wPdS666BLpKZw==,2022-07-01 00:00:00.000 +0200,2022-07-03,27.6,48.78,34.89,13.89,0,0,0
iFnn4bfYgNs8OS5MCcLjeA==,2022-07-01 00:00:00.000 +0200,2022-07-23,21.39,21.39,18.39,3.00,0,0,1
iIytnKqiHLJVVoC/S4HgPQ==,2022-07-01 00:00:00.000 +0200,2022-07-02,12.51,12.51,0,0,0,1,1
ildaqkizLaFesmkjCvlzmQ==,2022-07-01 00:00:00.000 +0200,2022-07-21,17.07,17.07,54.54,0,37.47,0,0
JBV4ilPNTtWevrqq146kyg==,2022-07-01 00:00:00.000 +0200,2022-07-07,17.43,34.59,16.38,18.21,0,0,1
juwM8fLyplCQTgKTP8dJgQ==,2022-07-01 00:00:00.000 +0200,2022-07-18,15.45,15.45,0,0,0,1,0
jVhb69DTRT5TSWYEiUrlbg==,2022-07-01 00:00:00.000 +0200,2022-07-15,16.2,36.21,66.45,0,30.24,0,0
K/6KHxREKTlFZXRfBNVNuQ==,2022-07-01 00:00:00.000 +0200,2022-07-31,38.07,38.07,14.64,23.43,0,0,1
L8+KU8u6xftnkFVO501X7w==,2022-07-01 00:00:00.000 +0200,2022-07-19,14.04,14.04,0,0,0,1,0
lCD23Awt3KotauWenCRr5w==,2022-07-01 00:00:00.000 +0200,2022-07-05,22.98,22.98,90.75,0,67.77,0,1
Lug+Yg90jslWgHEN6dc+Ng==,2022-07-01 00:00:00.000 +0200,2022-07-02,17.67,93.36,18.66,74.70,0,0,0
lx3SsUV7NOrv93tCexVp5A==,2022-07-01 00:00:00.000 +0200,2022-07-24,36.21,36.21,0,0,0,1,0
m7Hk77dySHBbxrKgro1Hjg==,2022-07-01 00:00:00.000 +0200,2022-07-08,22.77,22.77,0,0,0,1,0
MRcEXu/KG95hsIyJM/816A==,2022-07-01 00:00:00.000 +0200,2022-07-10,14.73,14.73,23.4,0,8.67,0,0
ngOdQ8biXsraLxTHS862fw==,2022-07-01 00:00:00.000 +0200,2022-07-02,13.92,13.92,0,0,0,1,1
ni2+3lFt9yVqbt5Vtc8BMQ==,2022-07-01 00:00:00.000 +0200,2022-07-01,17.76,17.76,0,0,0,1,1
NntDesROB4ANrudTCXEScA==,2022-07-01 00:00:00.000 +0200,2022-07-24,16.53,39.12,0,0,0,1,1
nPrRQwP3UZo2KBlM2mJ8fg==,2022-07-01 00:00:00.000 +0200,2022-07-17,36.93,83.70,65.25,18.45,0,0,0
o55dseByUOl9s5IQCz1kuQ==,2022-07-01 00:00:00.000 +0200,2022-07-20,15.03,15.03,13.26,1.77,0,0,0
ojVPXYZw2oeGtcmG7LcLGA==,2022-07-01 00:00:00.000 +0200,2022-07-23,56.04,56.04,98.37,0,42.33,0,0
oQQmPjqm7DR+exPmp6xDhg==,2022-07-01 00:00:00.000 +0200,2022-07-25,12.42,12.42,0,0,0,1,0
orbgZNBGuhZZx63HTAbyIw==,2022-07-01 00:00:00.000 +0200,2022-07-10,32.1,69.15,117.48,0,48.33,0,0
OtAfKAtIU2D/ISKleQ64ug==,2022-07-01 00:00:00.000 +0200,2022-07-21,14.55,14.55,0,0,0,1,1
Ox0UcaMHdCuTLe5/JQrJMQ==,2022-07-01 00:00:00.000 +0200,2022-07-27,13.95,28.35,17.76,10.59,0,0,0
p0Ysy5XSVvKlZbKqzjyJgQ==,2022-07-01 00:00:00.000 +0200,2022-07-29,22.02,22.02,0,0,0,1,0
pLOCMIX+imLIzoDehgdOPA==,2022-07-01 00:00:00.000 +0200,2022-07-02,30.03,151.44,55.53,95.91,0,0,0
prNQwR2IPPsvGpFgOpcGaQ==,2022-07-01 00:00:00.000 +0200,2022-07-14,15.3,54.30,95.52,0,41.22,0,1
psERjQAamFwr88Zadc4wcQ==,2022-07-01 00:00:00.000 +0200,2022-07-04,13.08,13.08,0,0,0,1,1
pz7LUOs9i7xgncmHVxQvOw==,2022-07-01 00:00:00.000 +0200,2022-07-13,27.39,52.77,89.61,0,36.84,0,0
qEF/fPDQLJPXIx6RiSIP1A==,2022-07-01 00:00:00.000 +0200,2022-07-09,17.79,78.78,32.04,46.74,0,0,0
qmZRB16NnnCdNHWUcSyVDQ==,2022-07-01 00:00:00.000 +0200,2022-07-04,19.29,86.91,52.83,34.08,0,0,0
QoHEss2e+b385deeX2p39Q==,2022-07-01 00:00:00.000 +0200,2022-07-03,16.89,99.48,41.04,58.44,0,0,0
qqYyR2vRI+7pgiuyTnVM+A==,2022-07-01 00:00:00.000 +0200,2022-07-01,27.03,27.03,36.84,0,9.81,0,0
q/Tz1C31XWaBUDrRn2ezDw==,2022-07-01 00:00:00.000 +0200,2022-07-03,18.51,46.89,72.48,0,25.59,0,1
QZBiEFECZAgVl5IkN9/cFw==,2022-07-01 00:00:00.000 +0200,2022-07-04,17.07,166.38,41.88,124.50,0,0,0
r9AjQVS2nstu5lpVmDlihA==,2022-07-01 00:00:00.000 +0200,2022-07-02,24.84,24.84,53.28,0,28.44,0,0
RQBsCvxlogTNUidSygqgcQ==,2022-07-01 00:00:00.000 +0200,2022-07-06,29.34,29.34,17.07,12.27,0,0,0
rw8yxS9+t5PvgINa7EhMvQ==,2022-07-01 00:00:00.000 +0200,2022-07-10,16.02,72.45,49.92,22.53,0,0,0
s27V1tbCAysovKSY1XcdWQ==,2022-07-01 00:00:00.000 +0200,2022-07-05,13.56,13.56,12.15,1.41,0,0,1
S+4OKFlwA3L8VcjOt8TurA==,2022-07-01 00:00:00.000 +0200,2022-07-01,19.98,19.98,29.16,0,9.18,0,1
Sx/MqN31Cxf6tOSLIiDtLg==,2022-07-01 00:00:00.000 +0200,2022-07-06,12.54,26.79,0,0,0,1,1
to3TWHIKMGoINAlfTdWn+w==,2022-07-01 00:00:00.000 +0200,2022-07-22,15.87,15.87,35.34,0,19.47,0,0
T+RA0/fgzbUBLF89D4AEDA==,2022-07-01 00:00:00.000 +0200,2022-07-03,18.48,65.79,31.44,34.35,0,0,1
Uen3Ap0lnrgWVWJtFCSo7g==,2022-07-01 00:00:00.000 +0200,2022-07-05,23.73,41.01,55.23,0,14.22,0,1
urYfKANRgMuaQO9lQnBgnQ==,2022-07-01 00:00:00.000 +0200,2022-07-04,22.35,22.35,13.26,9.09,0,0,1
V7J42heW8l19wiBJ8UpRyw==,2022-07-01 00:00:00.000 +0200,2022-07-03,41.04,67.56,31.95,35.61,0,0,0
v9uJC6CIm0KR00+LpWQUBg==,2022-07-01 00:00:00.000 +0200,2022-07-06,27.66,94.50,30.87,63.63,0,0,1
Veep00i4vvZbTAVD6GMoiA==,2022-07-01 00:00:00.000 +0200,2022-07-06,18.42,31.26,36.78,0,5.52,0,0
Vn7Z6/B2x4f/w8R6xVfw5w==,2022-07-01 00:00:00.000 +0200,2022-07-18,21.81,21.81,0,0,0,1,0
VzxrkGURuahRUx/43mjAFQ==,2022-07-01 00:00:00.000 +0200,2022-07-24,17.16,17.16,0,0,0,1,0
W6fRYNhsTNHQkvkoFEUaVQ==,2022-07-01 00:00:00.000 +0200,2022-07-07,33.27,96.51,55.02,41.49,0,0,1
WDsSR+yQGqoMMBfCxqkZlw==,2022-07-01 00:00:00.000 +0200,2022-07-03,23.13,109.26,91.05,18.21,0,0,1
wDXJbTe2RLmAMKsPm5zZDg==,2022-07-01 00:00:00.000 +0200,2022-07-09,18.39,76.92,204.48,0,127.56,0,0
wjWDL/+l9D+LVt/9gNMH5Q==,2022-07-01 00:00:00.000 +0200,2022-07-11,19.17,35.22,13.08,22.14,0,0,1
WMcncRFNp4e91e/Y3CwEvQ==,2022-07-01 00:00:00.000 +0200,2022-07-27,14.04,14.04,0,0,0,1,0
wRHnn4opzbqIBjFFNpBJtw==,2022-07-01 00:00:00.000 +0200,2022-07-27,12.99,12.99,0,0,0,1,1
WSQTlRZJRg4Rb+rqe56nJg==,2022-07-01 00:00:00.000 +0200,2022-07-27,20.22,33.75,14.7,19.05,0,0,0
xiXTXOEbWU+HnGOUmgc9/w==,2022-07-01 00:00:00.000 +0200,2022-07-01,25.53,45.75,15.06,30.69,0,0,0
xnLJlU804PSS9tXKmm7gZQ==,2022-07-01 00:00:00.000 +0200,2022-07-11,21.51,56.34,35.88,20.46,0,0,0
+XPKfmhBmI2NdGQ96Iaysg==,2022-07-01 00:00:00.000 +0200,2022-07-03,16.98,31.14,0,0,0,1,0
xSi5UajdkNHXppWOTm6g8w==,2022-07-01 00:00:00.000 +0200,2022-07-11,19.17,39.21,0,0,0,1,0
xt/PY4N2zkZQgtlZ9Cg82w==,2022-07-01 00:00:00.000 +0200,2022-07-06,14.01,107.31,67.71,39.60,0,0,0
xU11jJIA4UIYu7pmqJ4kvg==,2022-07-01 00:00:00.000 +0200,2022-07-31,27.06,27.06,0,0,0,1,1
xVwGwMaEG1yZydv5VIfEQA==,2022-07-01 00:00:00.000 +0200,2022-07-22,15.87,15.87,17.4,0,1.53,0,0
Yh9mYycPmc8CH9Rbjhu3ZQ==,2022-07-01 00:00:00.000 +0200,2022-07-09,14.64,14.64,0,0,0,1,0
Y/nf8iBu/UCaNAuIRRjVwA==,2022-07-01 00:00:00.000 +0200,2022-07-05,20.46,63.63,41.13,22.50,0,0,0
ytNOQh7e6qNGQNC0T3RBxw==,2022-07-01 00:00:00.000 +0200,2022-07-16,14.13,14.13,0,0,0,1,0
Z7/6qvk8WKH3uR6IMYlCxw==,2022-07-01 00:00:00.000 +0200,2022-07-11,12.42,25.20,14.43,10.77,0,0,1
ZgTMXDOYCQOiAw4VI8H7AA==,2022-07-01 00:00:00.000 +0200,2022-07-26,21.63,21.63,14.55,7.08,0,0,0
ZmjMhgyYl6o8iFq964FEWg==,2022-07-01 00:00:00.000 +0200,2022-07-06,18.75,18.75,68.58,0,49.83,0,0
zmZPan/KZoyrIR2r/SvLdA==,2022-07-01 00:00:00.000 +0200,2022-07-02,22.95,70.89,133.14,0,62.25,0,0
zSepnWFgLH0tQb1s4mxKZQ==,2022-07-01 00:00:00.000 +0200,2022-07-05,14.4,14.4,25.56,0,11.16,0,0
ZU1vF9G4TjB+iEZ001MU3g==,2022-07-01 00:00:00.000 +0200,2022-07-03,22.2,22.2,17.22,4.98,0,0,0
ZxxZ87IcpgSh4lQ/VSIjnA==,2022-07-01 00:00:00.000 +0200,2022-07-04,23.19,71.58,71.97,0,0.39,0,1
"06RPvlsFPCmM9ag+iSM/Ag==",2022-08-01 00:00:00.000 +0200,2022-08-14,18.9,18.9,25.23,0,6.33,0,0
"0A5RkQrm+GBgG7KSFk/xhw==",2022-08-01 00:00:00.000 +0200,2022-08-04,14.13,40.83,52.77,0,11.94,0,0
"1BBMagZRq/39AV1l2rm4Iw==",2022-08-01 00:00:00.000 +0200,2022-08-11,19.71,89.04,0,0,0,1,0
"1dvc3uv3gFy83YY5oJeFkQ==",2022-08-01 00:00:00.000 +0200,2022-08-19,22.44,45.93,0,0,0,1,1
"1jx1AjqUwE9sbCyafQnUNQ==",2022-08-01 00:00:00.000 +0200,2022-08-09,21.18,21.18,16.29,4.89,0,0,0
"2FYEYdoJMUOtbJ6TruruWA==",2022-08-01 00:00:00.000 +0200,2022-08-02,14.19,14.19,24.84,0,10.65,0,1
"2onLVyXEEj2aH+D4N9ldYQ==",2022-08-01 00:00:00.000 +0200,2022-08-12,14.7,50.04,0,0,0,1,1
"3iITAz/ADjFv3PDTgTjxSg==",2022-08-01 00:00:00.000 +0200,2022-08-06,18.84,97.08,50.58,46.50,0,0,0
"3KHhqZr7/1n2+bTP13WuXA==",2022-08-01 00:00:00.000 +0200,2022-08-23,20.19,20.19,74.85,0,54.66,0,0
"3rCdNEPkh3vwmYB0BVadEw==",2022-08-01 00:00:00.000 +0200,2022-08-22,17.34,17.34,21.87,0,4.53,0,1
"3Whh6FLR1MSfsuHKVdCEYQ==",2022-08-01 00:00:00.000 +0200,2022-08-19,17.16,17.16,15.78,1.38,0,0,0
"3Xuq0acIoGEgw19qflIoog==",2022-08-01 00:00:00.000 +0200,2022-08-19,19.86,19.86,41.73,0,21.87,0,0
"4b7l8C489HEJirtoe7xtFg==",2022-08-01 00:00:00.000 +0200,2022-08-14,16.56,16.56,89.28,0,72.72,0,0
"4btLP2zvi8eBV0t08fdkKQ==",2022-08-01 00:00:00.000 +0200,2022-08-12,18.84,47.91,40.71,7.20,0,0,0
"4oH5e29koOH9zNYW8Kwcsg==",2022-08-01 00:00:00.000 +0200,2022-08-05,12.51,12.51,18.06,0,5.55,0,1
"4pssft0TgDfiQexjbe25lw==",2022-08-01 00:00:00.000 +0200,2022-08-15,14.61,59.40,14.43,44.97,0,0,1
"5n2VR2SS79K3vJ0/V2A8RQ==",2022-08-01 00:00:00.000 +0200,2022-08-15,14.52,47.13,0,0,0,1,0
"6We7zBO7mVbNxGEl/xPKVg==",2022-08-01 00:00:00.000 +0200,2022-08-14,21.87,21.87,118.83,0,96.96,0,0
"72brUr/DKItStlTen5pHYg==",2022-08-01 00:00:00.000 +0200,2022-08-01,30.63,30.63,37.11,0,6.48,0,0
"787jk0VnxM8/sv/0TkvO6A==",2022-08-01 00:00:00.000 +0200,2022-08-10,15.84,76.29,21.48,54.81,0,0,0
"7BqUeLmbiug63XrWs2+ZQQ==",2022-08-01 00:00:00.000 +0200,2022-08-10,13.74,32.94,61.41,0,28.47,0,0
"7EPlnA7OQ9MhMx+od6FA9g==",2022-08-01 00:00:00.000 +0200,2022-08-23,22.53,48.18,12.39,35.79,0,0,1
"7ew71UmoMb73L41PM/YL/w==",2022-08-01 00:00:00.000 +0200,2022-08-17,17.64,40.74,40.23,0.51,0,0,0
"7GCGwypiXsxGxetp6/KmnA==",2022-08-01 00:00:00.000 +0200,2022-08-19,12.45,30.21,0,0,0,1,0
"7GE5h/3N3lcro3K9T3aujw==",2022-08-01 00:00:00.000 +0200,2022-08-13,36.06,104.70,89.04,15.66,0,0,0
"7SeM1pmnTTTXfhI+x3ldng==",2022-08-01 00:00:00.000 +0200,2022-08-03,33.3,55.56,82.32,0,26.76,0,0
"7vnYIRqjBNlAyBbtPg02tQ==",2022-08-01 00:00:00.000 +0200,2022-08-05,34.41,82.08,31.59,50.49,0,0,0
"7zai/c69uF/NhB95HgKuYw==",2022-08-01 00:00:00.000 +0200,2022-08-02,18.33,75.15,62.25,12.90,0,0,0
"7zbxKst2yi3pfdVI8iEChw==",2022-08-01 00:00:00.000 +0200,2022-08-16,18.3,18.3,13.05,5.25,0,0,1
"8ncYOMYXeKDelzX40EnuLA==",2022-08-01 00:00:00.000 +0200,2022-08-09,29.97,158.76,86.94,71.82,0,0,0
"9IWUQ1iWPfYSSN2tWuVqMQ==",2022-08-01 00:00:00.000 +0200,2022-08-09,26.76,46.29,120.75,0,74.46,0,0
A1qVjssGQ+ZUWZu3Z5DzTA==,2022-08-01 00:00:00.000 +0200,2022-08-25,15.21,15.21,64.44,0,49.23,0,0
A6QTeGOKjaGkGkRCFqNybw==,2022-08-01 00:00:00.000 +0200,2022-08-03,14.85,43.86,0,0,0,1,1
ABuPH1LovAomZwU+2iw0Lw==,2022-08-01 00:00:00.000 +0200,2022-08-04,21.96,51.00,0,0,0,1,0
An7gG7hfETivAjfokQv3Ww==,2022-08-01 00:00:00.000 +0200,2022-08-01,21.96,90.99,45.03,45.96,0,0,0
AN9at3LlvDamqXq8dvHD4w==,2022-08-01 00:00:00.000 +0200,2022-08-02,17.79,43.23,13.71,29.52,0,0,0
B4b6v6eUHvAVOeAQk6EEiw==,2022-08-01 00:00:00.000 +0200,2022-08-10,22.08,64.80,20.79,44.01,0,0,0
b6lW5fOrJiJUE7dwhEp9VQ==,2022-08-01 00:00:00.000 +0200,2022-08-23,34.47,73.38,15.21,58.17,0,0,0
bBOj8UKjraXzMIPrGBdCrQ==,2022-08-01 00:00:00.000 +0200,2022-08-27,12.15,27.60,0,0,0,1,0
Bcs3CbYx2EpbL9otxlEUmg==,2022-08-01 00:00:00.000 +0200,2022-08-18,30.57,73.38,106.59,0,33.21,0,0
BDvlXttM/hbupcLic+5ZWg==,2022-08-01 00:00:00.000 +0200,2022-08-19,13.59,13.59,46.53,0,32.94,0,0
BOcGlFXXESDUbttxDzQIQw==,2022-08-01 00:00:00.000 +0200,2022-08-08,13.02,88.29,0,0,0,1,0
BTD3ZjLKfkT6ZRBT9zRwtg==,2022-08-01 00:00:00.000 +0200,2022-08-17,20.34,35.79,12.9,22.89,0,0,1
c5qsNfxhW80Ws3aBXDa1nA==,2022-08-01 00:00:00.000 +0200,2022-08-23,15.78,15.78,0,0,0,1,0
crKNTIblJ0113SKEtSJQHw==,2022-08-01 00:00:00.000 +0200,2022-08-03,18.63,40.47,107.25,0,66.78,0,0
cv6g2/jSkR+FwO58WY85DQ==,2022-08-01 00:00:00.000 +0200,2022-08-01,23.34,55.47,0,0,0,1,0
d7kiN4CYGndV2/L4yQeZ4g==,2022-08-01 00:00:00.000 +0200,2022-08-14,21.48,42.60,0,0,0,1,0
D9Bdgp+w/syZMU61LudzFQ==,2022-08-01 00:00:00.000 +0200,2022-08-05,16.41,16.41,0,0,0,1,0
DAMO0tILVRlXZhYONdvs0Q==,2022-08-01 00:00:00.000 +0200,2022-08-01,27.63,48.21,53.31,0,5.10,0,0
Dbff3x5cRk6/tUY3WQdzFQ==,2022-08-01 00:00:00.000 +0200,2022-08-27,16.11,46.71,100.83,0,54.12,0,0
DcYWdg5xq9/5Yd7SaaVhZw==,2022-08-01 00:00:00.000 +0200,2022-08-09,16.98,29.49,0,0,0,1,0
DorDcyqBWMg5IEaflqn5Xw==,2022-08-01 00:00:00.000 +0200,2022-08-03,28.95,58.92,13.89,45.03,0,0,0
dpfu6t8G4blqMn55KM8bSg==,2022-08-01 00:00:00.000 +0200,2022-08-05,20.97,92.13,12.03,80.10,0,0,0
dQAFHVkiiCKfawYALbHZeA==,2022-08-01 00:00:00.000 +0200,2022-08-03,14.64,14.64,16.38,0,1.74,0,1
dVTYjVpXbOM/sOgCq4CV0g==,2022-08-01 00:00:00.000 +0200,2022-08-28,15.12,41.31,0,0,0,1,0
dxXTsxsoGNYPn+1rVBAUww==,2022-08-01 00:00:00.000 +0200,2022-08-28,13.98,13.98,0,0,0,1,0
e/6IajqZ922YY1rh2ErMJQ==,2022-08-01 00:00:00.000 +0200,2022-08-09,21.51,78.39,148.98,0,70.59,0,0
eCd4MBHIR4qUWapg05TFLQ==,2022-08-01 00:00:00.000 +0200,2022-08-24,14.88,40.14,31.86,8.28,0,0,0
eLWkkjmSeHVGjb9tp+CJpQ==,2022-08-01 00:00:00.000 +0200,2022-08-04,26.22,61.95,22.5,39.45,0,0,0
eoqO46DzxSrKA2rredUNyQ==,2022-08-01 00:00:00.000 +0200,2022-08-06,21.84,43.71,60.72,0,17.01,0,0
er3/fOrRpmyqiRaC0CaFcg==,2022-08-01 00:00:00.000 +0200,2022-08-09,24.03,65.52,39.87,25.65,0,0,0
F03P4YcFbbtcWUlujjIQmQ==,2022-08-01 00:00:00.000 +0200,2022-08-06,22.92,37.23,33.24,3.99,0,0,0
F9Jtg6+0qPUKWDgBJxG8cA==,2022-08-01 00:00:00.000 +0200,2022-08-02,30.39,30.39,31.59,0,1.20,0,1
fDgyPW0yy0+9ietMvl0vmA==,2022-08-01 00:00:00.000 +0200,2022-08-02,20.94,65.34,32.94,32.40,0,0,1
FLqAK4qKiMkvlLBgGwbBnQ==,2022-08-01 00:00:00.000 +0200,2022-08-02,21.27,53.28,24.36,28.92,0,0,0
fNc4x9raJu2OBcbtEloM7A==,2022-08-01 00:00:00.000 +0200,2022-08-09,15.84,15.84,0,0,0,1,1
fuL+cD0zV6Gn4ypTYmXUgw==,2022-08-01 00:00:00.000 +0200,2022-08-24,22.14,57.60,57.39,0.21,0,0,0
fvYhEtD56gROaXqCi9/z/Q==,2022-08-01 00:00:00.000 +0200,2022-08-19,34.98,133.05,72.57,60.48,0,0,0
G9053rs6jbKItKUhrUdLew==,2022-08-01 00:00:00.000 +0200,2022-08-13,17.55,41.94,47.01,0,5.07,0,0
geIiJ1L04w2qAE0qzQUb2g==,2022-08-01 00:00:00.000 +0200,2022-08-06,30.18,30.18,107.07,0,76.89,0,0
Ghk2iJmzSUW4qLsmJgwOcw==,2022-08-01 00:00:00.000 +0200,2022-08-03,21.72,77.82,45.96,31.86,0,0,1
GjL6ipu28pHPFxZJPuplNQ==,2022-08-01 00:00:00.000 +0200,2022-08-26,16.44,16.44,0,0,0,1,1
GOl6BQXsy0zvbvIWIoKEQw==,2022-08-01 00:00:00.000 +0200,2022-08-08,17.31,76.23,114.75,0,38.52,0,0
gPRMy8HkmaiyX+13OxuP/A==,2022-08-01 00:00:00.000 +0200,2022-08-12,17.4,17.4,85.17,0,67.77,0,0
gT0iqDKuIXNm4ceMd9eZ1A==,2022-08-01 00:00:00.000 +0200,2022-08-22,31.17,57.78,92.19,0,34.41,0,0
gxZPbCoYIu8slavUm05KGA==,2022-08-01 00:00:00.000 +0200,2022-08-19,19.8,19.8,0,0,0,1,0
Hamw6F2EZmJfI2glmE2NEg==,2022-08-01 00:00:00.000 +0200,2022-08-03,13.29,36.27,55.89,0,19.62,0,0
hi1ErLiMLDP0HWvMqLKv6g==,2022-08-01 00:00:00.000 +0200,2022-08-06,12.87,32.13,117.78,0,85.65,0,0
HWpnvfSvYzUsQCcCKhetIg==,2022-08-01 00:00:00.000 +0200,2022-08-01,17.94,102.48,28.23,74.25,0,0,0
HxWcXHURvvtOJkrXAcDxQg==,2022-08-01 00:00:00.000 +0200,2022-08-12,23.28,71.64,41.67,29.97,0,0,0
HZqx1XVZ1mb7lM9T61x+DA==,2022-08-01 00:00:00.000 +0200,2022-08-17,13.47,13.47,14.61,0,1.14,0,1
ICBVvRc9TR+qF7IoBfEWsQ==,2022-08-01 00:00:00.000 +0200,2022-08-15,16.83,44.37,0,0,0,1,0
IdKyooyTjAbvCA7p+ujKCw==,2022-08-01 00:00:00.000 +0200,2022-08-08,17.55,54.24,84.45,0,30.21,0,0
iFFApiXZ2wPdS666BLpKZw==,2022-08-01 00:00:00.000 +0200,2022-08-14,18.42,18.42,48.78,0,30.36,0,0
ildaqkizLaFesmkjCvlzmQ==,2022-08-01 00:00:00.000 +0200,2022-08-03,16.77,58.23,17.07,41.16,0,0,0
jKSOgyMP0Yzld1pVpvyYrg==,2022-08-01 00:00:00.000 +0200,2022-08-12,12.6,26.31,15.06,11.25,0,0,1
Jp0hnV9XOJGVV5jpFhlqgQ==,2022-08-01 00:00:00.000 +0200,2022-08-09,18.57,56.10,63.39,0,7.29,0,1
juwM8fLyplCQTgKTP8dJgQ==,2022-08-01 00:00:00.000 +0200,2022-08-10,13.65,13.65,15.45,0,1.80,0,0
jVhb69DTRT5TSWYEiUrlbg==,2022-08-01 00:00:00.000 +0200,2022-08-01,24.09,24.09,36.21,0,12.12,0,0
JZddlB04roDQYT2zrRPBcA==,2022-08-01 00:00:00.000 +0200,2022-08-07,12.45,12.45,0,0,0,1,1
kAGCRMpNBghYDdEZ7r3Ptg==,2022-08-01 00:00:00.000 +0200,2022-08-22,12.93,12.93,0,0,0,1,1
L8+KU8u6xftnkFVO501X7w==,2022-08-01 00:00:00.000 +0200,2022-08-25,14.55,14.55,14.04,0.51,0,0,1
lJW2nxFOiXDfsmSrwGsFQw==,2022-08-01 00:00:00.000 +0200,2022-08-05,16.47,69.18,0,0,0,1,0
Lug+Yg90jslWgHEN6dc+Ng==,2022-08-01 00:00:00.000 +0200,2022-08-02,18.51,58.50,93.36,0,34.86,0,1
lx3SsUV7NOrv93tCexVp5A==,2022-08-01 00:00:00.000 +0200,2022-08-26,17.22,17.22,36.21,0,18.99,0,0
m7Hk77dySHBbxrKgro1Hjg==,2022-08-01 00:00:00.000 +0200,2022-08-11,18.84,18.84,22.77,0,3.93,0,1
mcbWtEz8ADI9GXCi1lfaSA==,2022-08-01 00:00:00.000 +0200,2022-08-14,16.05,16.05,0,0,0,1,1
mEtO8F+CRPGmaJ8SHa7BbA==,2022-08-01 00:00:00.000 +0200,2022-08-19,12.06,26.70,0,0,0,1,0
MRcEXu/KG95hsIyJM/816A==,2022-08-01 00:00:00.000 +0200,2022-08-10,12.66,26.13,14.73,11.40,0,0,0
MSxDpyVU8A+9Wgmnb8b1IQ==,2022-08-01 00:00:00.000 +0200,2022-08-06,21.87,68.43,0,0,0,1,0
mTha7D/MRe45dQaUAEKV3g==,2022-08-01 00:00:00.000 +0200,2022-08-18,14.73,14.73,0,0,0,1,1
mXihLMwkG8RgO1jsFnJXnA==,2022-08-01 00:00:00.000 +0200,2022-08-25,12.75,12.75,0,0,0,1,0
nklUUkirU5GYU5ZtNOgx8w==,2022-08-01 00:00:00.000 +0200,2022-08-06,13.92,42.84,40.62,2.22,0,0,1
nPrRQwP3UZo2KBlM2mJ8fg==,2022-08-01 00:00:00.000 +0200,2022-08-29,15.33,15.33,83.70,0,68.37,0,0
o55dseByUOl9s5IQCz1kuQ==,2022-08-01 00:00:00.000 +0200,2022-08-01,15.42,15.42,15.03,0.39,0,0,1
O6owe/pXDy1Bk5nfxuCZyw==,2022-08-01 00:00:00.000 +0200,2022-08-11,13.29,39.30,0,0,0,1,1
ojVPXYZw2oeGtcmG7LcLGA==,2022-08-01 00:00:00.000 +0200,2022-08-03,43.26,58.02,56.04,1.98,0,0,0
oQQmPjqm7DR+exPmp6xDhg==,2022-08-01 00:00:00.000 +0200,2022-08-24,13.2,13.2,12.42,0.78,0,0,1
orbgZNBGuhZZx63HTAbyIw==,2022-08-01 00:00:00.000 +0200,2022-08-05,26.61,141.48,69.15,72.33,0,0,0
+osJakLn8jv4bzFmPieelw==,2022-08-01 00:00:00.000 +0200,2022-08-27,13.29,13.29,0,0,0,1,0
Ox0UcaMHdCuTLe5/JQrJMQ==,2022-08-01 00:00:00.000 +0200,2022-08-04,14.76,36.54,28.35,8.19,0,0,1
p0Ysy5XSVvKlZbKqzjyJgQ==,2022-08-01 00:00:00.000 +0200,2022-08-13,14.85,14.85,22.02,0,7.17,0,1
pLOCMIX+imLIzoDehgdOPA==,2022-08-01 00:00:00.000 +0200,2022-08-12,28.44,129.75,151.44,0,21.69,0,0
