"user_id","payment_date","payment_month","mrr","new_mrr","new_users","churned_users","churned_revenue"
HxWcXHURvvtOJkrXAcDxQg==,2022-09-08,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"6We7zBO7mVbNxGEl/xPKVg==",2022-09-08,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
pLOCMIX+imLIzoDehgdOPA==,2022-09-08,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
EPRgsEIjWdzmRbzsHZ48zg==,2022-09-08,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Veep00i4vvZbTAVD6GMoiA==,2022-09-08,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
cOCixiBbcAHemYgbNdoTcw==,2022-09-08,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
xVwGwMaEG1yZydv5VIfEQA==,2022-09-08,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
HWpnvfSvYzUsQCcCKhetIg==,2022-09-08,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
sQqTFx1o31w2foAIr2LKNw==,2022-09-08,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
VAduzk1Og0uicXfMLD3VbQ==,2022-09-08,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
xt/PY4N2zkZQgtlZ9Cg82w==,2022-09-08,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Dbff3x5cRk6/tUY3WQdzFQ==,2022-09-08,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
DcYWdg5xq9/5Yd7SaaVhZw==,2022-09-09,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
F03P4YcFbbtcWUlujjIQmQ==,2022-09-09,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
FbbhrtuL39vfmatF2ObVfA==,2022-09-09,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
VGEh7S+cxW9PT7H8KNgEGQ==,2022-09-09,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"06RPvlsFPCmM9ag+iSM/Ag==",2022-09-09,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
mXihLMwkG8RgO1jsFnJXnA==,2022-09-09,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
DorDcyqBWMg5IEaflqn5Xw==,2022-09-09,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Vn7Z6/B2x4f/w8R6xVfw5w==,2022-09-09,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"75lEf3nSWLSf6GncqhR9gQ==",2022-09-09,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
yFNWN0sYyxkSJ+yLRq1WqA==,2022-09-09,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Np8MbaAllrt9d2F+g1ZvJQ==,2022-09-09,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
BOcGlFXXESDUbttxDzQIQw==,2022-09-09,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
qmZRB16NnnCdNHWUcSyVDQ==,2022-09-09,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
UFVjte0RzYKTngAiVvjqPQ==,2022-09-10,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
zmZPan/KZoyrIR2r/SvLdA==,2022-09-10,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
wjWDL/+l9D+LVt/9gNMH5Q==,2022-09-10,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
gPRMy8HkmaiyX+13OxuP/A==,2022-09-10,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
RiIlY436bXNX8MIW9vUaAQ==,2022-09-10,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Bcs3CbYx2EpbL9otxlEUmg==,2022-09-10,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
iFnn4bfYgNs8OS5MCcLjeA==,2022-09-10,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
I8yTxTfERu6jtLOfWB0dFQ==,2022-09-10,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"72brUr/DKItStlTen5pHYg==",2022-09-10,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
dVTYjVpXbOM/sOgCq4CV0g==,2022-09-10,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
VGEh7S+cxW9PT7H8KNgEGQ==,2022-09-11,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
cv6g2/jSkR+FwO58WY85DQ==,2022-09-11,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
qqYyR2vRI+7pgiuyTnVM+A==,2022-09-11,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"8ncYOMYXeKDelzX40EnuLA==",2022-09-11,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Hamw6F2EZmJfI2glmE2NEg==,2022-09-11,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
xSi5UajdkNHXppWOTm6g8w==,2022-09-11,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
PzG6g7FMYUPp0RMvXhfesQ==,2022-09-11,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
An7gG7hfETivAjfokQv3Ww==,2022-09-11,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
ICBVvRc9TR+qF7IoBfEWsQ==,2022-09-12,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
crKNTIblJ0113SKEtSJQHw==,2022-09-12,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
+osJakLn8jv4bzFmPieelw==,2022-09-12,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
er3/fOrRpmyqiRaC0CaFcg==,2022-09-12,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"7vnYIRqjBNlAyBbtPg02tQ==",2022-09-12,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Z7/6qvk8WKH3uR6IMYlCxw==,2022-09-12,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
W6fRYNhsTNHQkvkoFEUaVQ==,2022-09-12,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"06RPvlsFPCmM9ag+iSM/Ag==",2022-09-12,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
QZBiEFECZAgVl5IkN9/cFw==,2022-09-12,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
DAMO0tILVRlXZhYONdvs0Q==,2022-09-12,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
WMcncRFNp4e91e/Y3CwEvQ==,2022-09-12,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
tUlbh1G7KYRxmBaQk4RPIw==,2022-09-12,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
gxZPbCoYIu8slavUm05KGA==,2022-09-13,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
VAduzk1Og0uicXfMLD3VbQ==,2022-09-13,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
VGEh7S+cxW9PT7H8KNgEGQ==,2022-09-13,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
RQBsCvxlogTNUidSygqgcQ==,2022-09-13,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
RiIlY436bXNX8MIW9vUaAQ==,2022-09-13,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
ZgTMXDOYCQOiAw4VI8H7AA==,2022-09-13,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
ORSvkhCut21rsk0cVtJfJA==,2022-09-13,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"7GCGwypiXsxGxetp6/KmnA==",2022-09-13,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
WHwqHTWZHdOrSBFh/vackQ==,2022-09-13,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
H2Tik+BqoLgAQX4uSw/8vA==,2022-09-13,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
ytNOQh7e6qNGQNC0T3RBxw==,2022-09-13,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
FfphIhReAA2romBynjqxqw==,2022-09-14,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
dVTYjVpXbOM/sOgCq4CV0g==,2022-09-14,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
AN9at3LlvDamqXq8dvHD4w==,2022-09-14,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
D9Bdgp+w/syZMU61LudzFQ==,2022-09-14,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
eLWkkjmSeHVGjb9tp+CJpQ==,2022-09-14,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
mXihLMwkG8RgO1jsFnJXnA==,2022-09-15,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Dbff3x5cRk6/tUY3WQdzFQ==,2022-09-15,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
QZBiEFECZAgVl5IkN9/cFw==,2022-09-15,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Yh9mYycPmc8CH9Rbjhu3ZQ==,2022-09-15,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"3KHhqZr7/1n2+bTP13WuXA==",2022-09-15,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
ORSvkhCut21rsk0cVtJfJA==,2022-09-15,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Bcs3CbYx2EpbL9otxlEUmg==,2022-09-15,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Vn7Z6/B2x4f/w8R6xVfw5w==,2022-09-15,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"1KzlDBp5hORL7Y5PBaB+0g==",2022-09-15,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"2Tm77AxZ7h7oCNKgCgMpnQ==",2022-09-15,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
gPRMy8HkmaiyX+13OxuP/A==,2022-09-15,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
qEF/fPDQLJPXIx6RiSIP1A==,2022-09-15,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
dxXTsxsoGNYPn+1rVBAUww==,2022-09-15,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"8ncYOMYXeKDelzX40EnuLA==",2022-09-15,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
VGEh7S+cxW9PT7H8KNgEGQ==,2022-09-15,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
MRcEXu/KG95hsIyJM/816A==,2022-09-15,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
BOcGlFXXESDUbttxDzQIQw==,2022-09-15,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
dSGXNzIxO3joRVr1Eem+WQ==,2022-09-16,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
W6fRYNhsTNHQkvkoFEUaVQ==,2022-09-16,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
VGEh7S+cxW9PT7H8KNgEGQ==,2022-09-16,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
q8UcdT1sZCl07AqhDVz5ZA==,2022-09-16,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
pLOCMIX+imLIzoDehgdOPA==,2022-09-16,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
G9053rs6jbKItKUhrUdLew==,2022-09-16,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"7YaJfLI3RPGUEN2esrQxsQ==",2022-09-17,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
juwM8fLyplCQTgKTP8dJgQ==,2022-09-17,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
VAduzk1Og0uicXfMLD3VbQ==,2022-09-17,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
V7J42heW8l19wiBJ8UpRyw==,2022-09-17,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
QoHEss2e+b385deeX2p39Q==,2022-09-17,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
xnLJlU804PSS9tXKmm7gZQ==,2022-09-17,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"4btLP2zvi8eBV0t08fdkKQ==",2022-09-17,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
PydH3c1l9bUvwz7hsiaBOg==,2022-09-17,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
c5qsNfxhW80Ws3aBXDa1nA==,2022-09-18,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
H2Tik+BqoLgAQX4uSw/8vA==,2022-09-18,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
SwiAKdzn0b+A4XegM5x0Hw==,2022-09-18,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
xSi5UajdkNHXppWOTm6g8w==,2022-09-18,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
fuL+cD0zV6Gn4ypTYmXUgw==,2022-09-18,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
orbgZNBGuhZZx63HTAbyIw==,2022-09-18,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
iFFApiXZ2wPdS666BLpKZw==,2022-09-18,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
ytNOQh7e6qNGQNC0T3RBxw==,2022-09-18,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
nNZDz4XCOjUv0OfYF+AAGg==,2022-09-18,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"7GE5h/3N3lcro3K9T3aujw==",2022-09-18,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"1KzlDBp5hORL7Y5PBaB+0g==",2022-09-18,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
BOcGlFXXESDUbttxDzQIQw==,2022-09-18,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"9IWUQ1iWPfYSSN2tWuVqMQ==",2022-09-18,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
AN9at3LlvDamqXq8dvHD4w==,2022-09-18,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
CfgvA7ntuRJL/qdscwgMVw==,2022-09-19,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
sQqTFx1o31w2foAIr2LKNw==,2022-09-19,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
SwiAKdzn0b+A4XegM5x0Hw==,2022-09-19,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
b6lW5fOrJiJUE7dwhEp9VQ==,2022-09-19,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
FfphIhReAA2romBynjqxqw==,2022-09-19,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"5n2VR2SS79K3vJ0/V2A8RQ==",2022-09-19,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"7zai/c69uF/NhB95HgKuYw==",2022-09-19,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
xnLJlU804PSS9tXKmm7gZQ==,2022-09-19,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"7GCGwypiXsxGxetp6/KmnA==",2022-09-19,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
PydH3c1l9bUvwz7hsiaBOg==,2022-09-20,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
RoTHCVmIeMQXudXxn3ykNw==,2022-09-20,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
K/6KHxREKTlFZXRfBNVNuQ==,2022-09-20,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"1BBMagZRq/39AV1l2rm4Iw==",2022-09-20,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
RwtKwrRSrVpyAMRaDyhr8g==,2022-09-20,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Ej00UDBb0OBlQliAnSIp+g==,2022-09-20,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
ORSvkhCut21rsk0cVtJfJA==,2022-09-20,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
bBOj8UKjraXzMIPrGBdCrQ==,2022-09-20,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
zSepnWFgLH0tQb1s4mxKZQ==,2022-09-20,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
QZBiEFECZAgVl5IkN9/cFw==,2022-09-20,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
bZDMuXKM3RFajmZa/yIpsw==,2022-09-20,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
e/6IajqZ922YY1rh2ErMJQ==,2022-09-20,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
QZBiEFECZAgVl5IkN9/cFw==,2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
BDvlXttM/hbupcLic+5ZWg==,2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
gT0iqDKuIXNm4ceMd9eZ1A==,2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
V1hFT6jms7MK4yi6EFdt6A==,2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Wi8qtp9drPDZD0laCPi2Ng==,2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
rw8yxS9+t5PvgINa7EhMvQ==,2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
QZBiEFECZAgVl5IkN9/cFw==,2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
B4b6v6eUHvAVOeAQk6EEiw==,2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
pLOCMIX+imLIzoDehgdOPA==,2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
HJccOn6v5KHqBa8wRu42oQ==,2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
G073LR6lQoatStpZMzNVOQ==,2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
DorDcyqBWMg5IEaflqn5Xw==,2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
VTaIkhD9hJKcnvA6Kw5p9g==,2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
ORSvkhCut21rsk0cVtJfJA==,2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
hi1ErLiMLDP0HWvMqLKv6g==,2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"7GE5h/3N3lcro3K9T3aujw==",2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
er3/fOrRpmyqiRaC0CaFcg==,2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"7vnYIRqjBNlAyBbtPg02tQ==",2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
RQBsCvxlogTNUidSygqgcQ==,2022-09-21,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
e/6IajqZ922YY1rh2ErMJQ==,2022-09-22,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
yFNWN0sYyxkSJ+yLRq1WqA==,2022-09-22,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
xVwGwMaEG1yZydv5VIfEQA==,2022-09-22,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
BOcGlFXXESDUbttxDzQIQw==,2022-09-22,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
rw8yxS9+t5PvgINa7EhMvQ==,2022-09-22,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Veep00i4vvZbTAVD6GMoiA==,2022-09-22,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
ytNOQh7e6qNGQNC0T3RBxw==,2022-09-22,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"7SeM1pmnTTTXfhI+x3ldng==",2022-09-22,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
BLnx9pj0y+SVkckLR/01qw==,2022-09-22,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
UNcp1RmIObUiGNqLDHjNVw==,2022-09-22,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
QZBiEFECZAgVl5IkN9/cFw==,2022-09-23,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Np8MbaAllrt9d2F+g1ZvJQ==,2022-09-23,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
e/6IajqZ922YY1rh2ErMJQ==,2022-09-23,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
+XPKfmhBmI2NdGQ96Iaysg==,2022-09-23,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"7zai/c69uF/NhB95HgKuYw==",2022-09-23,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
orbgZNBGuhZZx63HTAbyIw==,2022-09-23,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"5n2VR2SS79K3vJ0/V2A8RQ==",2022-09-23,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"2KL9Q4TKLCcD4cngwhx6Dg==",2022-09-23,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Uen3Ap0lnrgWVWJtFCSo7g==,2022-09-24,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
d7kiN4CYGndV2/L4yQeZ4g==,2022-09-24,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
VAduzk1Og0uicXfMLD3VbQ==,2022-09-24,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
AuJNw7SH8b7lM4j46bNr8A==,2022-09-24,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
HWpnvfSvYzUsQCcCKhetIg==,2022-09-24,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
VGEh7S+cxW9PT7H8KNgEGQ==,2022-09-24,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
AN9at3LlvDamqXq8dvHD4w==,2022-09-24,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Np8MbaAllrt9d2F+g1ZvJQ==,2022-09-24,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"3Xuq0acIoGEgw19qflIoog==",2022-09-24,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
FLqAK4qKiMkvlLBgGwbBnQ==,2022-09-24,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
ildaqkizLaFesmkjCvlzmQ==,2022-09-24,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Dbff3x5cRk6/tUY3WQdzFQ==,2022-09-24,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
pLOCMIX+imLIzoDehgdOPA==,2022-09-25,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Yh9mYycPmc8CH9Rbjhu3ZQ==,2022-09-25,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
yZ1P1v1eYIbyD5wRy0chGw==,2022-09-25,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
V1hFT6jms7MK4yi6EFdt6A==,2022-09-25,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
DorDcyqBWMg5IEaflqn5Xw==,2022-09-25,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
"1tIsLi6U0zW1RIuaViNanA==",2022-09-25,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Y/nf8iBu/UCaNAuIRRjVwA==,2022-09-25,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
qqYyR2vRI+7pgiuyTnVM+A==,2022-09-25,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
UNcp1RmIObUiGNqLDHjNVw==,2022-09-25,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
Np8MbaAllrt9d2F+g1ZvJQ==,2022-09-25,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
RiIlY436bXNX8MIW9vUaAQ==,2022-09-25,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
VGEh7S+cxW9PT7H8KNgEGQ==,2022-09-25,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
dVTYjVpXbOM/sOgCq4CV0g==,2022-09-25,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
DAMO0tILVRlXZhYONdvs0Q==,2022-09-25,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
lJW2nxFOiXDfsmSrwGsFQw==,2022-09-25,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
f9cWBjiN4c8lXAkBhdqK6Q==,2022-09-26,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
SyWxmJ+Ha8K2C9UJt8blVA==,2022-09-26,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
nPrRQwP3UZo2KBlM2mJ8fg==,2022-09-26,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
VAduzk1Og0uicXfMLD3VbQ==,2022-09-26,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
crKNTIblJ0113SKEtSJQHw==,2022-09-26,2022-09-01 00:00:00.000 +0200,7922.40,1406.22,38,20,696.18
